User_Id,Place_Id,Place_Ratings
4185,27,3.5
2778,3,3.5
4872,28,2.2
190,1,3.6
2773,25,3.5
4167,23,3.7
3695,25,4.2
3322,25,2.0
2460,27,3.4
1876,2,1.7
3725,12,1.2
1734,22,3.8
4906,7,4.0
4362,5,3.6
3503,19,2.5
3886,38,3.1
1467,40,1.9
92,24,2.7
1202,29,3.1
2848,38,2.0
242,13,2.0
3531,1,1.2
2965,5,1.7
4692,1,2.4
3040,38,2.1
465,13,1.8
278,15,3.6
1000,9,2.2
4150,36,4.8
3590,33,2.4
1887,7,3.7
2554,28,3.7
4515,40,3.3
36,17,3.5
4622,41,4.0
976,41,1.1
1330,9,2.7
1017,37,1.7
3489,6,4.1
3810,7,2.1
2902,9,1.6
3624,3,3.9
1927,19,2.7
3519,12,2.2
3021,11,3.5
439,35,4.5
2936,31,1.8
3589,2,3.4
2030,31,1.6
274,23,4.1
2850,3,1.9
1061,23,1.0
2931,20,4.1
860,15,1.9
3605,8,1.8
4412,26,3.2
3802,19,2.7
3161,33,1.9
1328,9,3.8
1860,35,3.1
3211,40,2.1
3179,4,3.1
493,38,3.6
4982,39,2.8
2720,6,4.3
137,17,3.9
1639,12,2.1
3207,24,3.2
3849,29,4.2
810,24,2.4
222,33,3.5
3127,36,2.3
3957,8,1.1
3404,9,2.6
3889,8,3.7
1919,10,3.6
2286,37,1.6
1981,1,2.4
2968,21,1.0
1720,14,5.0
5000,14,2.7
3000,24,3.1
2276,15,2.1
3027,30,1.6
3493,29,2.4
4455,22,1.2
4568,41,1.7
3798,40,1.3
4283,1,1.3
4092,36,4.6
496,3,1.4
4553,40,4.8
2650,41,1.4
1818,31,3.3
1714,33,2.8
2089,32,2.9
1486,13,1.7
3992,18,3.8
705,41,3.5
105,12,4.8
798,41,3.4
3446,38,4.7
1304,41,4.5
4204,24,2.6
4844,32,2.7
677,28,1.4
2214,24,1.5
3745,20,1.2
3886,40,3.4
3993,38,3.2
2903,12,3.8
3329,21,3.8
1153,21,1.5
1509,38,2.5
3308,14,4.0
4890,38,2.1
3449,18,3.9
2373,22,4.4
4675,37,2.3
4007,29,1.1
1632,7,1.2
2141,20,3.1
2489,30,2.3
1927,14,2.2
1945,25,4.9
2614,8,4.3
3466,3,5.0
2334,8,1.5
581,29,4.8
3036,21,1.0
2841,32,4.9
349,23,2.8
1175,6,2.3
2174,1,4.7
3682,8,1.1
1529,3,3.7
840,8,4.5
1196,38,3.0
3320,6,3.8
2876,21,1.8
3429,5,3.5
3445,21,1.3
4578,31,3.0
1877,27,4.9
2662,15,4.7
3406,7,5.0
1665,1,4.8
2605,25,3.9
2589,4,1.8
3077,40,2.0
2608,8,2.7
2358,2,3.5
644,15,2.7
4968,23,1.3
3038,20,2.9
302,25,2.5
3106,31,1.2
3836,25,2.0
1137,24,1.5
4426,1,1.8
2564,21,3.1
3410,1,2.9
1151,38,3.4
4529,32,1.2
2646,1,3.9
3935,13,2.1
1834,32,2.0
552,4,2.4
164,40,3.4
3944,23,4.6
1850,32,4.1
4639,13,1.9
3227,24,3.8
2919,15,2.5
2621,26,4.4
1859,32,2.0
4125,32,3.7
570,19,4.8
4975,35,4.1
2736,4,2.2
189,4,4.2
880,20,3.0
4022,18,3.5
3142,14,1.6
2648,24,1.3
4319,17,4.1
229,32,1.3
3662,8,3.7
133,41,2.6
529,1,1.5
3771,4,4.8
4952,20,4.2
689,22,1.4
1181,13,4.2
3178,26,3.4
4820,25,3.8
492,30,2.1
2730,15,2.2
150,9,1.9
265,10,3.8
588,17,1.7
1440,30,1.9
2948,3,1.8
3932,36,1.5
4379,33,2.7
3010,30,1.3
1408,19,4.6
2024,37,1.8
3808,31,4.5
4761,15,3.6
3084,7,2.2
3054,36,2.9
4164,32,3.6
4962,25,2.6
3760,33,1.2
466,39,1.7
4739,39,2.3
3551,8,2.3
4940,25,4.8
3199,13,3.6
2112,26,3.2
829,29,3.5
4542,40,4.8
1458,3,1.3
2203,13,1.6
1994,31,1.7
4497,34,1.1
4570,37,4.1
4684,25,4.7
4718,37,3.0
2086,2,4.6
2339,35,1.0
614,24,2.9
4100,27,1.0
1394,5,3.4
839,8,3.3
1644,25,3.8
3481,24,3.7
4106,19,4.2
4153,37,5.0
4852,13,4.7
2827,15,3.5
598,17,4.9
1569,1,2.9
1722,40,1.4
3349,18,2.5
4101,5,2.6
1861,36,1.4
3475,13,1.5
2403,40,4.3
21,23,1.4
2314,15,2.2
1125,16,4.7
551,27,1.1
2287,24,2.8
2680,17,3.6
493,11,4.0
2461,12,4.8
2760,10,3.3
344,32,2.8
884,2,2.4
1317,23,1.6
2225,25,3.1
3976,40,2.7
4985,13,1.5
3546,38,2.0
2607,16,2.8
3395,31,1.8
3834,4,4.7
4372,34,2.3
4655,27,1.7
1485,10,1.1
880,17,4.6
4750,41,1.4
2865,25,4.7
3,18,2.1
4863,18,3.8
3232,41,2.6
1983,22,2.3
178,27,4.3
4838,11,3.2
1585,23,4.8
2635,41,3.6
1212,19,3.9
1985,35,1.7
3583,32,3.2
3451,9,3.0
1376,41,2.5
4374,27,1.1
3108,24,3.0
4283,34,2.0
4996,18,2.2
4427,28,2.5
1323,29,2.6
377,38,3.2
2318,19,3.6
3603,19,1.8
2496,4,4.4
2204,37,3.2
525,27,3.9
3113,30,2.8
1827,24,1.6
2695,12,1.7
2352,19,3.9
1539,6,3.2
1329,36,4.9
1511,40,1.8
4150,21,4.2
20,40,2.3
4004,2,3.6
2292,38,3.4
5000,15,4.5
600,11,4.8
2788,2,3.5
3674,10,4.2
2902,36,4.3
2839,20,3.3
2986,15,4.4
4194,32,3.8
1656,39,1.7
929,27,3.5
3058,17,4.4
3006,27,4.7
658,33,1.9
4823,4,2.3
2748,34,2.9
4074,39,1.3
4373,8,1.7
3607,4,3.7
458,17,4.4
62,31,2.8
2375,4,2.7
316,13,4.1
605,31,2.0
3676,39,4.2
2972,20,3.4
2888,36,2.2
3051,8,1.7
869,34,3.7
2105,17,4.1
2978,16,5.0
4644,7,1.5
280,24,3.8
4845,25,4.6
552,13,3.6
163,22,2.0
1643,41,1.9
861,22,3.4
827,31,4.4
3038,4,1.4
3731,18,3.1
4716,16,3.7
3918,22,3.8
3320,36,2.6
2136,41,3.3
2606,37,4.7
1788,37,2.8
2847,33,4.8
1513,11,2.0
4374,17,3.6
2057,30,1.4
1643,27,2.6
3901,25,2.7
4046,38,1.8
620,39,4.2
3658,7,2.8
175,21,4.2
3698,16,2.6
4964,29,1.4
650,39,4.9
512,6,3.5
1872,33,2.6
119,41,1.8
1576,17,3.3
1953,22,4.1
1641,13,4.6
4012,39,4.3
393,19,2.0
3722,6,2.9
390,32,3.1
4438,18,4.1
2044,6,1.9
2896,11,3.7
3780,20,2.0
2714,21,2.2
4092,33,3.6
1241,13,4.6
4467,13,1.1
934,9,1.8
1879,39,3.4
2774,5,4.6
2889,26,4.3
2609,23,3.2
1648,41,4.5
322,21,2.8
3686,12,3.8
4548,13,4.8
1110,22,2.4
2221,39,4.3
2198,32,3.9
1710,32,4.5
3263,28,2.7
3468,13,4.3
1873,33,4.9
4062,11,3.8
3355,33,3.5
1201,29,1.7
3583,25,1.5
4988,19,1.9
1180,3,4.5
2329,41,3.9
3705,15,2.8
3322,24,4.8
2718,1,1.4
1895,27,4.1
2542,11,4.5
1593,7,4.0
1108,25,4.6
213,29,2.3
225,21,1.1
1819,35,2.7
3537,39,4.9
1901,2,1.3
267,23,1.1
371,36,4.6
875,34,1.1
1308,24,3.8
3816,32,1.9
1822,22,2.6
2668,32,3.5
1331,27,4.2
1915,13,5.0
3374,21,1.5
1539,39,3.9
2856,11,5.0
4454,9,2.7
67,16,2.6
4966,1,2.0
535,21,4.8
3790,22,3.8
1194,27,2.9
292,40,4.3
3603,22,2.5
255,13,1.9
1449,36,3.1
513,24,1.6
4859,31,3.0
3103,2,1.9
1968,39,1.8
354,7,2.2
664,29,2.1
3206,31,3.0
4367,21,3.3
3153,31,4.1
2430,10,4.6
873,12,2.0
4699,5,4.2
66,23,5.0
3242,5,3.1
2865,38,3.7
1020,21,4.7
1148,22,3.4
3950,28,3.0
464,33,2.0
2369,9,3.2
4995,25,4.8
2768,19,4.5
4756,35,3.4
1845,20,4.9
862,5,4.0
4422,33,4.2
2024,25,3.5
4863,1,2.9
4039,1,4.7
1916,21,4.2
3618,12,2.0
2152,23,4.8
2624,28,4.7
4481,25,2.5
3250,34,4.1
2411,11,2.8
3693,3,2.5
3617,16,1.3
4081,5,2.3
508,18,4.8
3362,19,1.8
1782,36,3.3
4570,6,4.4
341,36,4.6
3160,33,1.3
4701,10,3.4
152,25,4.7
1909,15,2.3
4469,9,2.4
402,7,1.3
1707,8,4.3
2217,25,1.2
1147,1,3.5
2449,17,5.0
2359,2,1.1
419,5,4.0
3194,12,4.1
3680,18,2.6
3470,30,2.0
4679,36,3.0
571,39,3.4
1748,37,4.6
3856,13,1.9
3783,4,3.2
3419,12,4.3
582,41,4.5
105,39,2.4
3454,39,3.6
2754,10,3.0
4377,30,2.7
2335,37,1.9
365,34,1.2
3534,8,3.1
853,20,4.6
3474,16,3.3
2876,26,2.5
2484,33,1.2
1699,35,1.2
4848,2,2.0
4292,18,4.9
2861,41,1.6
2963,27,2.3
2802,8,1.5
411,37,4.8
506,40,4.1
1928,38,1.5
2360,11,2.4
1392,17,2.0
3916,9,4.7
994,29,3.1
1361,36,1.1
2462,5,2.6
3680,38,4.1
4768,36,3.5
969,26,3.6
4276,18,4.6
3175,5,3.2
2912,25,2.7
3176,17,3.8
245,12,1.6
4508,31,4.1
4694,19,3.7
385,18,3.7
2094,16,3.0
4868,30,2.4
4066,32,4.8
944,40,4.1
2958,25,4.8
3292,12,2.3
1253,4,4.9
606,12,1.9
3240,11,2.2
3340,16,3.0
2541,30,3.6
918,39,3.5
3249,40,4.2
4006,13,1.8
1821,28,1.3
3138,41,4.6
2916,2,4.3
3607,5,2.6
1273,32,3.7
1374,1,4.4
4588,24,3.9
213,30,4.3
334,30,4.6
3669,31,4.0
3075,36,1.6
1752,18,2.3
551,1,4.8
4688,3,4.2
2254,5,1.6
1077,22,4.4
2961,31,4.7
173,2,2.6
1074,24,5.0
3729,40,3.8
2146,33,3.8
4151,7,1.8
2657,18,4.9
3352,11,4.7
2083,40,4.8
31,4,2.0
3553,37,3.1
4543,21,2.5
2482,17,4.9
4317,4,3.9
4276,6,3.1
1142,15,4.3
3110,40,3.2
4216,23,2.8
1394,37,4.3
1678,25,4.6
3066,3,3.8
389,12,3.5
2648,9,3.9
1342,19,4.6
4580,17,3.1
1969,33,1.7
2531,25,2.4
3180,9,4.9
3012,36,1.6
887,31,4.5
902,22,3.4
607,18,2.4
4385,17,1.9
3795,5,1.4
2973,3,1.8
4470,13,1.7
2281,9,4.2
508,12,4.5
624,38,4.8
3108,20,3.7
1193,10,5.0
1231,1,5.0
1965,5,2.9
4284,16,3.1
2589,1,4.8
15,13,2.3
2595,39,2.2
1434,10,1.7
4809,33,1.6
4141,10,3.3
4973,6,3.0
1062,9,3.1
3375,33,2.8
4277,6,3.0
74,38,2.2
2065,36,2.7
4471,30,2.2
1997,24,4.6
2183,9,3.2
141,29,3.9
622,16,4.6
1472,33,2.2
558,12,2.6
1580,14,3.4
4548,13,3.1
3291,14,3.5
3022,39,3.2
2920,28,2.4
1833,35,1.9
1371,26,2.6
2658,16,4.1
4742,1,3.8
418,32,1.1
710,15,4.9
1742,35,2.8
4672,17,4.6
252,18,3.4
3064,7,1.2
3196,40,1.3
2243,38,4.2
4491,40,2.8
1641,30,2.0
2462,33,1.7
1719,4,3.9
3587,9,1.6
2579,27,2.2
1669,18,2.6
2846,21,2.8
1029,26,3.7
47,15,1.4
3037,23,1.6
4911,19,3.4
4268,37,2.1
2095,19,2.3
3371,16,1.2
4576,38,2.9
1617,29,4.6
4184,25,3.3
921,2,1.3
4298,3,3.8
2969,8,2.7
1320,7,1.2
264,8,1.2
4303,3,4.6
772,3,2.5
559,16,4.7
431,26,2.5
898,13,3.6
2818,21,4.8
2730,22,4.5
1713,19,1.8
4923,38,4.9
4791,23,1.9
227,24,3.7
4370,26,4.5
4496,29,4.6
3529,41,3.9
2210,9,2.5
1859,7,1.1
2282,5,1.5
691,2,1.4
3757,20,4.9
3152,14,4.0
2747,23,2.5
1350,34,3.9
2544,24,3.0
777,6,2.2
680,36,4.1
128,12,1.3
2060,22,4.0
4449,27,4.4
4817,17,3.1
1293,36,1.2
968,17,3.8
1983,29,4.0
4847,20,1.6
686,39,2.3
4863,41,2.6
471,24,4.9
4157,2,2.4
2529,23,2.6
4484,29,1.7
3168,21,2.1
4039,5,2.8
2328,23,5.0
3836,20,3.9
1272,40,4.8
3275,13,2.7
1161,17,4.3
4576,39,3.7
196,1,4.6
3638,10,3.6
2045,4,3.9
4636,17,2.4
2896,41,4.0
4806,30,1.0
2987,35,4.2
290,7,2.6
473,14,3.8
3024,19,4.3
1886,39,1.1
932,23,3.7
1975,7,3.7
1681,22,1.9
2710,10,3.6
4438,23,4.2
4327,25,4.4
1441,39,2.0
1778,30,2.3
3101,1,1.7
27,12,1.0
579,16,1.1
1012,14,3.0
3580,33,2.0
2600,36,1.8
2464,9,2.7
4917,31,3.4
3133,39,2.9
4753,17,4.8
4177,16,4.7
4421,37,3.3
2135,17,2.3
1381,14,4.0
648,11,1.0
4062,13,4.0
4053,28,2.8
1381,41,4.8
2485,9,2.7
808,33,3.3
1411,27,2.5
3348,19,2.4
2651,35,4.7
75,2,3.6
578,34,1.6
285,27,1.0
606,27,4.6
1949,5,4.9
4125,41,4.4
3731,1,3.6
1384,7,4.2
3053,37,4.7
1032,30,4.9
1887,2,1.0
2371,33,3.0
3646,14,1.5
4571,28,1.7
3198,32,2.1
2052,2,1.8
411,28,4.7
2548,1,3.5
1751,13,3.1
2421,24,2.7
4658,39,2.4
1934,10,3.8
3757,37,1.5
1771,25,3.7
1826,34,1.5
986,35,4.7
543,4,1.4
4659,31,1.3
3806,11,4.5
3412,1,2.6
4929,20,4.7
3356,24,4.2
3826,10,2.5
622,26,2.2
1093,19,3.9
3718,6,2.6
3030,9,3.3
2240,26,2.6
3461,12,2.3
410,31,2.4
1898,9,2.2
2286,34,3.9
4685,30,1.5
2495,23,2.6
4100,4,1.9
1974,41,4.6
4689,35,4.4
3784,31,3.9
82,1,1.2
1462,2,2.6
1997,8,2.0
4139,25,1.4
3422,14,3.5
72,1,2.0
4609,6,1.5
3092,23,4.4
1631,35,3.8
4216,33,4.3
3986,12,2.7
3762,4,4.2
2879,39,1.3
2055,11,1.0
813,14,4.1
3308,39,4.4
4987,28,1.5
32,15,4.6
2445,13,3.8
996,26,4.1
506,12,2.6
1162,10,4.6
528,6,4.8
4409,2,2.7
3295,13,1.4
4183,12,2.4
4804,21,3.9
3096,14,2.2
3688,2,2.3
3616,26,4.8
3020,31,1.6
1081,31,4.3
4734,8,1.8
976,34,4.6
4240,2,3.7
3282,24,1.1
597,22,1.1
2810,26,4.8
3539,26,2.9
440,23,4.5
3897,5,3.1
4239,34,3.2
409,13,4.3
1843,41,4.7
2829,40,2.2
3257,26,1.1
2110,12,4.1
4181,36,2.9
3593,32,3.9
4092,15,2.1
4357,29,2.4
2415,36,3.8
1721,3,2.2
4817,1,1.5
2349,3,2.2
940,41,4.2
4662,15,3.9
973,28,4.4
4609,29,3.9
3881,19,3.7
464,24,1.1
285,34,4.3
4481,16,1.2
3822,1,3.4
2747,9,2.9
4147,19,4.8
70,3,1.5
3151,17,4.1
2844,2,4.9
868,25,1.9
4461,10,4.8
1491,9,1.6
1543,27,4.9
4035,3,3.9
418,34,1.6
1975,13,2.0
536,31,1.4
2382,34,4.2
3449,12,3.4
460,39,1.9
1173,7,2.1
2139,28,1.7
3342,9,2.7
4448,3,3.7
2104,30,4.6
4384,23,1.5
1970,24,4.5
3283,24,4.9
1444,20,1.8
1626,25,2.7
694,14,4.8
2848,20,2.3
49,15,1.8
2710,3,2.9
3224,36,1.6
1940,36,3.4
4892,5,1.5
4649,17,2.9
2264,39,4.2
3486,35,2.2
771,24,4.1
4831,2,4.7
1666,10,3.5
1200,15,1.8
2376,17,2.5
4645,16,4.6
2723,32,4.9
4557,26,1.9
4391,24,2.4
1293,39,1.2
3638,14,3.9
4898,24,2.6
52,34,4.4
2754,24,2.9
183,4,1.9
2138,1,4.7
689,4,4.1
1958,38,2.5
3955,36,2.0
1897,11,4.5
408,1,3.5
441,19,4.6
2461,21,1.9
3913,39,2.3
1204,28,3.1
4950,27,2.5
905,11,2.9
2103,28,2.4
410,30,3.8
830,36,1.6
575,11,2.5
3469,37,2.6
4891,1,3.1
2078,25,3.9
3294,2,3.9
728,33,4.3
4236,33,4.4
780,3,1.9
4825,11,4.7
1355,2,3.7
3101,36,4.2
2287,24,4.8
4684,12,2.1
4315,39,3.5
4599,41,1.8
3181,19,2.4
3105,27,3.3
2274,32,3.3
1724,40,1.7
4168,32,2.0
3627,21,4.0
3165,41,4.2
3216,27,2.1
2517,28,1.4
1168,20,4.3
1362,4,1.4
1739,29,1.6
3105,25,1.7
4463,19,1.5
1841,27,4.4
2572,2,3.7
9,34,3.4
2437,38,1.6
2861,16,3.2
2885,1,3.9
1216,2,1.9
2921,14,1.5
4840,16,4.7
2250,37,3.4
1818,40,5.0
1564,31,3.7
1027,39,4.6
1737,28,4.6
137,29,3.1
2529,5,4.0
217,11,1.1
983,41,2.3
774,15,1.2
2149,32,2.4
1065,17,3.5
1436,33,4.8
3093,6,4.3
828,1,1.0
163,33,2.8
1035,34,3.8
968,15,2.6
1210,1,3.2
4238,19,3.8
2130,21,4.6
837,33,2.8
964,15,4.4
1883,25,3.2
2765,19,3.4
2068,31,2.0
3557,35,2.1
1814,29,2.4
4664,22,2.7
1418,34,2.0
4582,22,4.7
650,19,1.9
2270,30,1.8
1797,39,2.1
499,35,1.3
2400,6,1.2
1108,3,1.9
3965,22,2.3
4817,21,2.5
2906,4,4.3
1761,5,2.1
2990,39,3.5
2827,23,4.3
4127,33,3.4
4763,36,3.2
4034,35,3.7
2842,4,4.2
3000,17,3.3
332,25,2.5
628,11,4.8
713,9,4.5
221,32,4.8
952,32,1.8
943,32,4.7
3852,38,2.7
4603,20,3.5
605,14,1.9
4076,12,1.9
333,36,3.3
1206,18,3.2
3589,36,3.8
753,1,3.8
1735,29,3.7
2802,19,5.0
1172,5,3.1
3208,36,1.5
1051,31,4.8
3628,2,4.0
4483,15,4.7
2517,6,4.3
822,32,2.2
2049,16,1.7
2928,12,2.9
946,14,1.0
3294,9,2.8
4563,30,3.4
806,10,4.8
4966,20,2.9
4002,37,2.5
4584,7,1.2
1256,32,3.3
4376,18,1.3
1425,26,4.9
3366,15,4.3
4050,25,4.7
1813,7,4.0
2491,25,2.6
4646,33,4.1
3130,30,1.7
4418,34,2.5
2354,5,3.7
2135,15,1.5
3404,10,3.1
2847,32,2.0
2646,35,4.2
784,6,4.3
2255,36,2.0
2828,10,2.1
3061,29,4.8
3053,11,3.0
1697,13,2.3
1259,37,2.3
1674,5,1.8
1230,12,1.1
249,3,3.5
4975,40,4.5
2493,16,3.0
4363,21,4.2
1647,32,1.3
2271,1,3.1
579,4,1.7
4592,5,2.4
3662,21,2.8
36,38,5.0
1519,5,3.1
1757,37,2.9
3962,28,1.4
3991,33,3.9
749,40,4.8
1747,40,2.0
4884,13,3.2
3902,23,2.0
4671,39,4.8
4463,7,2.2
2429,30,1.3
2335,30,1.6
19,29,4.7
4552,3,2.1
158,24,2.9
108,25,1.7
2970,27,3.8
3608,20,2.9
145,41,3.8
64,4,2.5
1593,1,3.2
946,38,3.1
3712,31,4.0
3280,29,2.3
3270,10,4.9
1658,37,2.9
4876,25,4.7
2044,38,4.5
443,8,5.0
3492,1,5.0
4827,1,2.7
1457,28,4.2
1505,40,2.3
1706,39,2.9
3183,38,1.3
610,26,1.7
4339,13,2.5
1872,39,1.1
925,15,1.9
2392,25,3.6
2418,18,2.6
4359,23,4.5
2964,35,1.5
1644,16,4.0
3379,41,2.2
569,11,2.9
673,39,2.9
1031,27,2.6
2547,32,2.0
3957,7,5.0
1606,14,3.5
4459,2,3.3
568,2,2.7
3168,14,1.6
463,7,3.1
3369,10,2.6
4689,16,4.2
1948,16,4.4
1736,27,3.4
3058,4,4.4
1344,11,4.3
4155,33,4.8
1869,6,1.5
1126,41,2.0
443,11,2.1
4617,23,4.0
3983,8,2.1
1883,10,3.4
3936,26,4.8
1771,24,2.5
384,26,2.9
1854,27,3.8
3231,34,2.1
471,12,3.8
4699,9,3.3
3408,10,4.0
4624,26,1.3
3271,18,2.8
3546,16,2.6
2097,34,1.7
4850,23,1.5
4288,9,4.9
4555,9,2.9
690,19,4.8
3249,1,4.5
4969,16,4.5
4663,18,3.2
1190,36,1.0
2419,25,4.9
1655,11,2.7
1604,37,2.3
1726,17,3.2
3409,2,1.9
1570,35,4.3
2652,36,2.6
2854,33,4.9
2838,26,3.7
1095,26,3.4
2060,38,1.7
3705,31,3.2
1212,17,3.0
3807,29,1.6
4823,41,3.6
1130,11,4.3
667,30,3.7
3843,22,4.3
2000,12,1.2
1703,33,4.2
3970,23,2.2
1914,5,4.4
370,11,2.1
2036,13,3.4
2034,17,3.4
3964,41,4.0
3658,12,3.6
3637,39,1.1
2855,36,5.0
4853,36,3.6
1254,41,4.2
2872,35,3.1
226,32,2.8
3441,20,3.3
2432,12,3.8
799,24,4.3
4039,34,4.1
1653,13,1.1
2344,39,4.3
1755,5,1.7
3921,41,1.6
1589,15,2.8
4367,9,1.9
2393,14,1.3
4407,4,4.2
4533,9,4.8
3656,26,1.4
4455,2,2.1
4218,14,3.9
4611,7,3.4
578,25,3.8
1844,8,2.2
2472,31,3.3
755,33,2.2
1289,5,1.3
4094,36,4.3
1015,21,1.2
1097,2,3.2
1305,37,2.5
3356,7,4.8
3824,36,1.2
1805,14,2.3
1807,24,3.6
2564,7,4.8
4142,28,4.8
426,1,2.0
998,15,4.9
2493,41,3.5
4057,13,1.9
670,30,3.9
2118,35,3.2
97,28,2.7
674,20,4.7
1442,35,3.6
990,30,2.3
3906,27,2.5
2321,11,2.7
546,13,3.5
3384,39,4.1
3944,37,2.2
1665,28,1.9
4287,41,3.2
34,4,4.1
2037,29,3.0
2444,18,1.9
2467,1,2.8
4470,5,3.0
490,32,4.4
1887,20,3.9
1609,18,1.1
848,27,4.4
1104,17,4.4
1073,13,1.5
3570,18,4.9
1668,24,1.9
2341,21,2.2
366,13,1.4
4521,20,2.6
900,29,2.8
59,36,3.2
221,34,3.1
2986,2,1.6
2559,8,3.6
4694,30,4.3
3212,31,2.0
2077,21,2.7
52,38,2.4
1981,1,3.4
395,22,2.0
4990,26,4.6
3558,38,2.4
4579,20,2.1
4669,37,4.8
1480,15,3.0
4709,21,1.1
3816,25,1.9
1399,18,2.1
4852,13,3.1
782,37,2.6
2355,17,2.7
3064,28,1.7
4943,38,1.2
1419,40,3.0
1260,21,2.2
3650,24,4.8
3909,22,2.4
2261,33,1.7
2571,33,3.7
1846,33,2.4
2039,22,2.3
4036,10,3.4
1632,23,2.7
482,36,4.7
237,8,2.2
4759,40,3.1
3593,33,2.3
3454,5,2.0
2266,33,2.7
4996,26,3.7
1361,7,3.4
2441,16,2.8
1481,41,1.6
2369,38,3.0
4681,37,3.3
348,40,4.1
162,35,3.4
1828,34,1.4
1274,28,4.2
3254,28,3.3
4296,40,5.0
890,1,2.5
206,20,4.7
314,30,1.6
2661,2,3.5
4190,36,1.3
2622,1,2.3
4315,40,4.2
323,27,3.1
1437,39,1.8
4514,5,1.5
4073,7,2.8
1570,29,4.3
3350,5,1.1
2719,37,3.0
4963,23,2.9
1164,4,4.8
3697,12,1.7
1824,21,1.4
4277,34,3.6
4462,14,1.7
2283,21,1.6
3343,16,1.6
3522,14,1.5
3787,39,5.0
1507,27,3.6
867,23,1.8
4309,26,2.7
3551,28,1.5
4275,11,1.3
3169,27,1.0
1465,17,3.3
635,5,2.1
4512,29,1.0
2633,1,1.9
2201,18,3.6
3828,15,3.0
594,7,2.3
1413,27,2.6
3476,1,3.9
2878,1,3.1
2447,32,1.1
4306,21,2.9
2998,28,4.5
376,16,2.1
493,24,4.8
3552,12,4.9
1219,24,3.0
3389,6,3.6
1638,15,4.5
1636,7,4.8
4437,18,2.7
1962,12,1.6
4666,14,4.3
2756,1,2.5
4713,27,4.1
459,20,3.8
1038,16,1.7
2554,1,2.2
3040,1,1.8
4632,37,4.0
1211,17,2.9
1877,14,3.9
2664,12,2.2
3378,9,4.0
384,14,2.6
559,5,3.4
1715,30,3.1
568,33,4.5
1706,16,3.2
3801,10,2.9
4816,39,4.4
711,8,1.1
485,16,4.0
4723,3,1.6
4215,9,2.5
932,12,4.5
2037,17,4.5
3018,12,3.8
4672,29,4.7
2467,6,4.0
2899,17,3.8
1538,33,4.4
3697,4,5.0
3857,19,1.6
1839,20,4.6
4979,5,3.7
4263,35,1.9
45,35,3.5
3521,39,2.8
1995,25,2.3
3181,11,4.7
320,12,2.8
2949,33,1.2
259,27,1.9
3089,6,3.7
4162,20,3.8
3520,24,4.6
2651,39,3.4
1388,6,1.5
332,23,3.9
1951,16,3.6
505,2,4.6
187,39,1.8
1754,27,2.1
4609,30,4.9
2895,26,1.9
1703,11,1.0
4651,34,2.4
2515,32,1.6
1315,21,3.8
3362,14,2.8
2205,32,2.1
518,24,4.2
589,18,3.0
514,18,2.7
3770,23,3.0
2466,1,2.1
44,32,5.0
608,23,3.0
310,20,3.2
3774,19,3.7
4621,34,5.0
351,13,3.8
2834,31,2.1
403,9,2.9
3864,38,1.9
1651,12,2.9
1478,17,4.2
3158,2,4.6
3853,26,3.9
3428,41,1.8
2518,5,2.0
4976,38,4.4
4258,3,1.5
1626,41,4.7
4417,23,1.9
1822,12,1.4
2661,12,1.6
2236,40,1.4
9,2,3.6
4522,27,1.3
3677,31,3.9
3257,30,2.4
822,26,2.1
4405,15,1.6
3118,35,2.3
3280,2,1.3
2322,34,3.3
3676,3,4.1
4951,17,1.4
2654,20,4.9
425,36,2.2
2054,5,3.7
444,1,4.5
4669,18,1.2
1976,29,1.1
3447,24,4.2
2194,31,4.8
3494,22,4.8
1619,12,1.3
670,18,2.1
4481,25,4.8
2300,16,2.7
2362,34,1.9
245,35,3.6
1696,1,2.0
2650,18,1.3
3028,1,4.5
550,36,2.8
4249,29,4.6
1540,32,1.8
2739,32,2.3
4459,27,4.2
4889,3,3.8
2025,11,1.7
1477,30,2.2
4804,19,3.3
4897,21,1.2
405,24,3.7
675,20,1.0
4443,19,2.5
29,19,3.1
933,41,2.9
1,17,4.2
4626,13,3.0
1541,30,4.1
1285,22,3.5
3953,3,3.0
2635,39,2.7
4989,3,4.3
736,37,3.4
2246,27,1.0
2898,9,4.9
2967,40,1.6
490,34,4.6
2310,18,2.6
1276,15,3.3
4393,10,2.7
2854,39,2.7
3025,27,4.8
41,7,2.3
1200,38,1.5
3700,3,3.0
1884,17,1.3
1261,38,3.2
2604,19,4.1
2047,3,4.7
2059,37,4.6
2259,27,3.4
2399,27,3.5
4068,10,3.4
4315,41,2.9
2164,1,1.3
4763,17,3.0
1774,1,1.2
4623,37,2.2
1501,9,2.4
3340,22,3.7
364,2,3.3
3157,11,4.7
4243,26,2.8
4537,3,4.9
1011,25,1.1
4568,11,3.3
4519,9,4.4
3271,36,4.4
4756,9,2.8
1918,36,3.4
614,23,3.7
63,18,1.9
835,5,1.4
2420,6,1.9
2038,9,1.6
343,34,3.3
2335,18,2.5
1850,11,1.3
1516,6,2.6
1019,25,3.5
497,35,2.7
1345,10,4.1
3466,39,3.3
1186,12,3.2
366,35,4.0
2232,25,2.1
4611,6,3.8
2349,33,4.1
966,10,3.3
4191,33,3.9
1010,16,4.2
3879,25,1.2
382,16,2.0
